time_of_day,temperature,humidity,wind_speed,pollution_index,traffic_factor,co2
20,15.518641342900896,55.745538611561315,7.052505468274516,446.89016801658096,6.465232962154744,1057.5852547867053
8,31.490538409697347,79.96343779715687,10.162658013618545,305.47082348631,33.11162663305767,1066.1759199689316
6,40.732924373580886,57.915586232996816,8.48123151481681,123.75163487320617,12.612951522186055,574.5123089912355
17,29.223062275268006,48.29958307266645,13.831498501894025,296.58626434485114,91.7919045608133,1480.7969565816268
3,15.123186086923454,72.2555750157238,0.5958180277765346,105.94987900646588,93.83839107105862,1296.3038041054933
13,15.330400750068224,87.5470470946173,4.1969231377710425,87.59740528990065,60.345645370452814,938.0664984835471
17,27.499081122412516,44.01887977776358,0.8562915185697162,333.9493913222834,80.54877522920854,1690.6377740368105
8,19.650260022502636,54.556110124577884,2.9190634503224926,474.7887759370807,67.72112863618504,1653.5893329657665
20,34.93351971279779,37.20504700223918,1.85975003768296,302.4780700195736,81.11088897307067,1558.6513520482365
1,36.263977947184614,33.75570977130131,10.989924405303471,401.9780638314687,63.98072028893949,1290.8707866606655
19,20.336393863818856,78.34176067941314,5.54063911941597,100.81489436778595,43.019367176864534,918.7868042753258
14,41.65599865573455,35.04980875163318,13.875664068045308,334.0209757706922,87.3754457261752,1349.1833027465232
6,28.257235349367775,79.49886285008375,0.35066582538105795,371.8291863183064,43.80663895880949,1221.3603771837638
11,19.285377227757714,52.19127888801984,9.79386277416267,39.97496984689338,39.62124893540009,639.7673439466822
7,37.927547942081866,94.62865425557868,14.558172003982325,66.63887218095778,62.43831421641157,829.6607481387895
14,38.69923500050319,34.80060636434669,2.63758079715028,395.1588226536077,93.79318008769286,1639.1034292187562
2,34.178864179963725,26.973349438461952,6.636483454283728,231.17601030184292,44.22028412823581,926.0496241943982
13,40.60396659607659,25.657480220262173,10.528348367554111,214.67888138346137,57.494477095096876,1015.7185582164908
16,37.12118916092014,82.65635035431505,9.497069989847517,461.7774065308055,49.23327199072878,1252.4618067338326
3,41.466172116809716,52.833223329375755,8.490406958485062,496.1435956897412,90.97329079285322,1671.567914140489
17,28.016641454564386,20.234326223552873,4.901341905816078,386.9045777147086,67.67450023088108,1528.4269903457268
7,37.42791384298327,85.6078521877502,10.922999302993519,400.44501167280896,41.95893783373082,1085.410569929601
3,44.99254690287133,85.76907551827284,9.798829156025045,119.99407883533019,60.69026463776993,980.2838408990467
1,36.74793592558858,80.48125055140932,2.442004281656272,112.26821232319949,15.605919723395367,674.3953681064185
5,18.425513407113964,38.62388622686319,14.461360969585444,490.7277513365569,34.19438868480443,1074.1404836279896
21,30.54956167287549,47.95645400503798,8.335093634101792,353.644025246668,73.61812165917631,1380.2094085054669
9,32.62043373729084,75.86946688966128,7.881924015538523,349.62070303010546,56.23941342569484,1358.8394220784369
3,20.22632025214173,56.70148440556889,12.723550163812044,157.37022610412782,31.42728119138819,657.1854321182644
21,43.88674902534113,31.536993254266434,9.60620265943465,445.51008827731965,36.229790550126495,1133.2408949510775
17,20.26739332903849,38.20986983957543,1.117189299095629,41.33139065325453,80.97827500732772,1282.7867004238565
11,20.326737591396682,92.9442152563668,7.598840606853899,151.80337110305183,54.088300295010164,920.892864870463
1,42.45501413923665,31.325983807032966,11.7089473934102,106.467835561168,23.875604038490618,535.0648909493656
9,28.956162993650132,74.45605675086414,10.49970180265337,361.32611775989625,29.681291866217606,1068.4655513679572
3,16.895648378235485,55.85137299946542,14.561530862141202,363.3679953877046,46.788351120267926,1043.4218733548057
13,32.94562499815586,76.14512446641197,0.3737441952889653,276.671114175766,76.28375677827603,1334.948079547846
15,33.054790458991434,69.58349308582947,3.9182843496060276,22.52458516696402,99.74404287563509,1242.501381305246
14,16.935022760596855,52.937539291574446,8.237346844236383,439.40255451296883,18.57604694290179,961.9274776356618
7,44.17567486900986,46.54331185123003,9.292346985311237,478.68182383736564,75.49290224481766,1512.4752275185178
13,31.32089895883727,76.57694407670941,4.115339788616162,117.10997844163589,61.72195159139544,995.8702860365455
22,31.793871665392928,44.23559046948698,12.402024995637962,424.2717090820466,53.11930167498365,1156.3939604810014
7,30.603462435071833,79.08286100664263,2.465216893740193,487.1774968327782,96.64570526653395,1786.019357329822
20,33.3219533893386,70.98822997493389,0.01273664432577204,176.94757921518988,32.27535497499182,1043.813766143414
15,22.928992583212647,63.32518776748767,14.285870975641945,108.82727772730911,17.697824318362155,508.87560920847517
12,23.617240439245222,47.6600663676723,5.873351916451496,489.21922498708307,87.759715785813,1656.5049836219116
17,30.340172693883982,35.38110183247812,14.362347014341404,48.6767800762134,6.868892368819013,450.2000223952448
14,39.20057564290739,73.28148509304978,4.16897400517836,152.46110812855147,81.71196745885047,1252.298089588508
20,16.495937294825367,26.851192037793567,0.9517295269683884,376.1740480443039,58.92359931065578,1450.672717776115
23,33.10212636660738,92.79066921168197,11.587794068295347,316.3296711827912,16.400389172606623,755.8699003974806
12,39.20334427518942,93.40609359616157,12.537292977385473,348.5651422833249,22.736215829340413,798.4726071125345
8,19.707518161116816,29.7666961968604,7.3813034827145385,359.88393943301617,15.5840592667157,982.2694112519562
14,15.450676259416989,27.795149222922667,1.1077551026679693,349.3492275377516,71.83385418540321,1410.4405982189696
12,24.38139885424374,50.95375453122726,9.812011124600065,184.2757937969999,14.73111577945686,592.8729106001863
0,32.644311201887945,92.27624541953766,2.732159617127359,169.52010877237888,68.13708748869907,1183.6786144067703
6,19.14849520214243,50.02331744233347,12.740723222344263,225.66394138898508,12.815029526340716,614.8889101296858
8,27.783671129174564,47.28515813242511,4.110346793132868,407.6881164696145,80.22665898719946,1686.5998115113189
23,31.56964492122834,72.76887942490785,12.715595854708916,470.37009696800794,91.94907791430667,1628.1316563638347
0,32.96649284271952,33.404842744642025,6.403868128402791,238.5181313576648,55.931202824939064,1112.5675301108322
11,23.232351630011255,47.24926126803136,8.94731758872226,61.16774586381862,96.61840372171281,1157.9675197475458
7,27.00088907958874,41.84805847058658,11.843437752314495,470.3832955172525,39.03803029252024,1116.5434202432152
23,38.350176872026765,65.11509669729696,0.60658864474397,58.60554011078625,24.4602455531874,683.6015608109614
10,43.23644082362057,32.20646646606229,12.317490092846773,96.37261112156261,17.729675611124897,646.7891287410869
18,40.85640993354772,61.15259417046772,2.079720626482464,436.48544620960143,47.89633474805014,1491.36627505125
16,31.928505052002958,84.31599424526337,5.376275328044797,284.7096994465335,13.074690164170788,775.0443615555176
7,27.308784088318397,58.56279100307014,7.091715451665946,189.2893749742908,87.57906284748326,1229.5706935444148
2,24.988698431142545,71.26224628235639,13.431398755029429,466.83664955846615,78.47655174140448,1449.702249870858
2,18.748696982520542,25.643601325844966,0.3366094184338664,481.0430666433001,56.21184043626811,1420.056752585529
0,18.196537416483388,53.67541844352822,8.38803912445178,178.76609318452023,72.14629700191382,1043.1090832293967
4,35.65072874740973,27.116987557688898,9.637837500935918,436.843589120276,4.9990302993083375,876.9331754177564
9,22.79383248513481,64.95962568399926,4.748734636486102,345.6938489004731,20.35177884938355,1096.7536814552536
6,22.639850592973403,41.07907783803638,4.357301569641897,151.75585899147728,62.121189282986755,1005.7609547813258
8,44.94585163433357,41.544937324381095,7.357037377657013,471.887686915868,47.746951171281836,1435.5618413381249
6,20.63777873621386,25.757505285873556,2.8065062679700885,50.27317406396938,60.46229799604434,899.2914976757916
8,19.44179278466489,43.267839608055084,7.021783944074388,172.61230361454028,8.896904283045915,697.0365341695333
7,17.960556832797618,58.0007882830323,11.47537985235221,210.2055731431336,65.24225581047394,958.2954042558168
11,32.39416035500388,63.84950773788211,12.680932562407722,351.513544436672,80.36162570396714,1316.9095709115938
1,33.83591478006304,24.99991634568675,5.777420773483511,38.4478526813675,54.62751829976551,830.1466792794428
0,25.95683778770646,68.85943892870526,9.259525697155283,447.092912887196,35.74070186910694,1150.7217405419822
15,31.062400065344033,56.6656820565121,0.00030776941342458564,336.36941287255087,17.464785691403762,968.4293667620937
22,38.65198592834737,60.26810059356761,8.255287255071785,152.01095895032455,26.535504589117622,695.2265836951958
22,39.54312504965245,82.45975053258461,14.628544580887347,336.0042050676321,52.25328539390652,1063.6557842177124
23,43.73736227146945,45.666983397864996,4.683975407418171,277.72348156122956,25.551782948199698,877.1767682033664
4,39.72803957768623,33.0538333523776,8.92164186313869,181.41236579592777,77.79455373790012,1176.87304042248
2,31.9452431015228,61.385763178021556,11.434254864684195,33.72630579431437,13.174102607089022,380.0
11,20.38970897510538,90.87664381514291,9.13399531484464,284.5283246785004,51.642426609771185,1037.9779461644666
7,17.99290673108527,58.84022143858484,6.277499557002591,59.44712710280241,49.59661813016854,798.5717105101352
21,16.635356697325776,82.39341305896298,2.288633599642971,408.8846507909136,13.889226333189075,941.1001775557546
2,34.99577495356151,76.77740408457748,6.955520961873462,62.49231306948957,99.49875807649443,1244.5512800762415
0,39.22608766193979,58.87480902573736,4.421763137678874,225.7948521680848,82.31353874646341,1312.002607779072
2,30.26051852052237,68.5666083240067,10.438804331419464,228.58486024602198,38.653246518142126,825.1216425414418
4,16.6414252450092,50.50101380724939,6.62869151571715,286.97679781619325,68.49065389609004,1237.8653798868593
14,31.064117237740145,59.79715168228953,12.748196469109823,38.96378725794841,71.65811994381937,907.5986904316962
13,43.072477845736515,58.0464316467976,2.899836553397646,117.83957481827512,65.11485677154403,1093.7342737493425
2,32.928395727973815,73.18327722183298,6.265801830803603,115.76056832238415,43.2483946172704,851.8243449522358
0,39.28282465388445,50.748598951721206,8.362574645922123,307.50589505145535,88.5111331626305,1378.1009188943947
4,39.00457945175252,27.482534196660502,1.8902201404244279,146.545055664983,77.15513817280731,1255.9792558878703
22,42.963872993419585,79.15321421102172,8.818651167517334,89.2135908214434,54.20199542198386,914.2235496489985
13,38.1068629694962,71.36397524961556,4.363821079913641,28.809474703282145,0.2562785503242626,415.6201821536776
6,37.43101542039268,91.2592591593024,3.443057702229893,423.46152093408904,22.33742383267774,1067.408219620266
8,22.023079949119218,52.15371318858971,2.1286610959401715,486.3431346180012,50.88257018395211,1488.2110756942818
14,16.797754659632442,25.865424268332102,5.248228884502668,357.5657567879255,89.89290568210019,1514.3464114778408
14,30.52798395161423,29.121423977243225,13.934736227913099,218.1019642633288,62.862094412025314,1014.7644605818438
9,18.733026238402655,77.99896574023084,0.46508788996587724,78.565252121764,41.7862297843026,1012.7075873279591
12,43.865876288339734,25.081796208395147,12.782343124619088,248.05032871759133,4.791197455264706,574.6713183281399
18,23.69774287899086,88.0869608696964,5.960413466777112,239.51442718883635,59.728022726675455,1236.0030225948515
6,40.58832610152879,41.1237583471389,8.424024580895768,221.54062828961804,35.07521877148745,845.9816233864409
16,26.62873875607378,87.41592804344936,7.692184453880573,201.5857189764998,53.73764473487979,958.7933710429187
19,24.695827495721325,78.01301366007095,13.886103924108506,258.4416608247053,76.6441698415827,1317.475586528422
3,43.05475717129863,85.34007772187675,11.551939038085703,55.12674196807616,80.37403550507636,1011.1082004714115
4,25.89967716258672,36.05297688274743,14.772353029919238,38.381406429708456,86.42782394487548,974.9304358239588
22,26.708637259894093,64.67701218601762,11.91644927432546,50.70093618585279,63.60466262369636,830.7444860999582
6,18.182753388387276,27.019184905431693,4.438327413100309,115.99927045701294,90.56178949314496,1216.327794505066
12,35.11339995847528,35.1710575654532,14.443255190389712,153.47372268116067,69.06280097828268,948.5708603837546
14,23.665182434325406,43.24266705029514,14.753486862118852,101.3396573916758,78.39140930666795,1003.6963714668641
10,32.56812503518522,75.56094436325174,1.846405554250492,140.92002240020543,68.54822224122972,1295.9535523290904
3,32.74055112159628,21.853578454136247,13.515662756744657,109.20195041271079,87.1863813762966,1120.412731456209
12,36.57599086787301,87.73379621541024,9.963032743397433,92.35676461064295,22.288988188496127,588.234498961445
6,37.357244585173234,25.31026352846913,13.829906550496707,160.63167761592555,75.98870763619891,1044.964621006126
18,30.433573032046183,48.236764650847036,13.736085303284803,210.80606231962116,11.715654303944023,694.9978334864177
21,24.92975842810209,26.08172212464381,13.370595467808252,377.24805182547374,9.199402988185412,706.1546682451319
1,40.123526845042015,77.67258823275303,13.279133905235682,478.6639725622598,49.162265378765035,1261.4601361014388
9,24.29596948225454,30.59862300520676,1.7646935848982785,461.1033488876749,30.02371558876853,1372.7302563348976
12,30.225272834079945,86.35676826968432,2.1527356241739297,248.44821565260068,56.335820738483164,1145.931159497387
20,27.03757749611184,59.76664899436446,1.7666912906545003,241.44564270901472,67.77339177194439,1413.2341872984177
5,40.65235157909064,91.13546145915471,1.365436332004279,80.33498967341959,22.65629006162707,689.2341515744288
11,27.957555934374863,41.77706846061465,5.299279276109826,486.43526076942413,69.99260579631175,1460.5191059234016
11,26.58297566512453,54.073711390879325,10.259376214869633,384.8469426344635,99.54590916315634,1540.1311940548687
19,35.69471078692912,72.06852217471834,5.320389196088774,426.83276505972276,75.99546202974103,1671.5949862681755
10,33.07323329584328,82.39349844282205,10.804504999126422,132.39855951267856,17.378650187307965,741.0520668380329
22,18.21740500487538,51.60178158092051,12.304246875303042,212.52127235598718,63.36954241952834,995.4469319648819
6,30.245064190318896,86.93244037453731,9.993221102196255,69.26964976578034,0.9484770094073225,380.0
0,37.064351649997434,28.849040624329643,6.976570894244531,471.5902905670025,46.97181603311129,1250.8451509851313
0,44.76224293774069,73.15135391075717,4.432761593864353,157.19802518100263,53.3306365640841,1005.503333681085
19,33.874405019109574,46.11492366602453,1.8660504368284632,306.0846859274121,97.23775529910336,1726.223728228562
12,26.108791993239535,27.600161309944774,7.404777418670756,93.06561389634473,73.72053804307224,1021.959139286683
8,21.78454799406355,48.99984176015029,10.79398430054846,405.34239441839384,70.59602519469256,1432.9753696317491
2,41.18490702459961,86.0161718364176,8.223648172560726,109.44544028656871,53.240460902420395,903.5481585796334
6,39.43695636340508,93.540040346648,10.822228789356942,408.5045077093934,51.31760142088333,1195.9296119597952
5,22.017684623381548,49.4599892825362,5.028295085152511,212.84602301351805,99.2082781243852,1408.9060818452622
7,21.018962704397204,86.48122908547813,1.0019409458302202,297.3233679537935,2.1267996310289305,751.9549364924125
8,36.45410330433527,58.22408121814087,11.56646889048865,149.46021476380997,30.320590586042428,852.474098109837
4,24.448561857562783,73.77612782479561,3.2958616774433396,443.73269908214917,13.378382335099381,1012.2516249878129
0,24.191963950858735,23.40285667053674,9.244275903540359,384.7368530503712,31.497193240738596,1026.9456039674435
18,19.56870741202966,61.79839789880175,12.064391168320999,190.05150269803272,46.3619717668028,1018.56994743009
9,22.919265591294895,25.262145215824283,2.0866500276701503,300.9747406826389,34.19323660094381,1181.832935581447
11,27.825226727779487,40.14634678203495,8.977420650199138,81.9144603323157,96.27051146089094,1182.7913129309645
23,36.98515011817247,62.5110744401509,10.340615427601406,97.02669948214661,68.05879769877336,944.4312237097247
14,25.089242832412495,80.53728248162604,11.197963002283867,276.1652578818548,72.8044929824351,1208.1995858593912
21,24.85813018439528,62.067023285293295,2.214999167122314,327.4874080310494,74.22922235824645,1354.9293685222908
23,23.547397576573076,90.21436558364076,12.376742429690571,287.56722258991647,89.92269918698877,1323.439710718547
8,29.34851002533129,80.77493806818767,1.4122284922570494,288.51583897878777,76.80188073660499,1508.5214226561782
19,20.41910093823946,31.718010957882697,7.79375202235211,376.2992676332823,1.6204809267711284,918.5688417875699
16,29.568922020963768,49.1718864220953,6.651190442968199,453.1555907664127,26.13957457825551,1099.6323193011506
16,36.1252666858407,70.13640704800841,3.326491113533299,206.0468218245703,98.91043856513653,1461.2438034480667
19,15.893715120978666,90.38045237069676,4.528961121708588,277.7279818212985,65.21244866200585,1438.3880156749804
11,15.293381409172856,94.07869015585031,2.4665367493335277,448.6515125021308,6.811773157515111,917.6021339166592
6,17.253687304635278,77.23898284721054,6.385892922318801,242.85375513870716,46.66382028588004,990.2050398500002
1,31.069801851843362,63.03269791845229,0.5326639135584027,233.67149912028057,98.08344601878636,1534.8991946328172
2,40.6336524955621,76.74572673034939,13.333729129442332,387.9269394251207,99.2838141809577,1547.848552379841
16,15.146533980607558,40.492731459796076,2.4523100255489294,441.10454043823535,43.244681977867025,1232.0886382931403
4,43.09983913754043,41.27022704447245,13.290266346839228,374.0826808351401,89.30530090127695,1448.1948331570168
16,18.188355347116072,69.07620096217424,12.95366100201005,68.0597076084185,59.19923113964038,830.3319089908301
23,40.25950584174679,85.38766822999328,6.775158107365302,243.09007686360292,50.942934879038006,1055.0272598687322
16,29.4856429494884,92.73571168822653,7.465885683226385,121.74541903490461,41.19424885701316,812.8190189118311
16,34.78072161836532,45.60009506234137,4.528703108017221,172.32699143352147,89.21300397528296,1268.5380937266996
1,30.320489533415472,79.74152173259901,14.953118999632952,245.0021136015889,62.11266708296756,1003.9590135502832
1,29.31144675538064,83.86481039656204,10.06158285885335,126.33376086868226,33.37976436956859,761.6085261879588
21,40.04698285093174,66.73799322735445,14.277124289033283,267.6481619658371,49.19324372020565,940.1947377739995
22,37.67659138703449,46.06939116723222,6.221952665822672,328.7724235329611,44.40792904626437,1087.3730305322465
4,29.502067095690126,66.43164239553508,13.245248691491796,439.95120037174297,45.11541176142554,1173.8717710406181
0,18.349077881881847,63.833667823363456,6.723519498256005,121.50109656905586,31.1609804026884,678.2716975875223
0,18.462088779432243,65.48941293473682,13.002433081519689,169.0712146242957,63.295728430547186,910.983744076267
18,39.046183821572264,66.4445160340791,1.9638983924228948,214.7842309236325,5.223739040451547,871.8907961673141
1,30.881718640426,83.52936431537712,9.552816401527636,127.78244942898517,88.6163302671697,1246.4421530140446
20,29.447674206580878,32.756113495049775,10.180552722587201,179.37923391790352,41.53969676086393,1002.1319365424573
11,35.41700524082145,47.54704607113761,9.842560459296411,444.0082495609787,80.08624685577516,1488.8559162774475
5,40.76524750242781,63.950129551303355,6.705414270590155,86.55430016536349,72.94918141320399,1095.2152760445724
22,33.86619433239916,41.24958039587198,10.258741650461939,232.9988449567956,47.18516337515931,938.8043977529884
3,37.885437070394374,93.36148415630295,3.591946512248896,169.26414837590875,19.871056542526087,728.8851345408523
22,37.95811572350871,39.73626947017469,8.937728917456292,57.039066447803194,56.22116875844654,883.1456811484501
10,25.687843463788774,55.22216604817739,8.313523866739938,66.14015799214322,94.80722655996568,1351.6794031124386
23,23.22249586922987,85.80237842848013,4.775092831956404,396.7423579928654,18.577246264277502,948.0315979576366
16,39.034922015254764,26.004774699516968,11.68295713471844,429.11984923792505,25.601244520926926,1016.5935064485745
5,26.315363753527308,81.55160015706889,1.2130809818802146,375.8756482933037,99.30054563167882,1718.6411566750419
23,42.10008019568116,62.82562767310025,2.57159491938105,278.829946082115,89.25709747969589,1484.3451828577402
4,17.090720901903588,22.385153061475282,7.067250594291567,390.8765432697199,54.954984999977384,1219.2921888485412
19,16.74652536226019,87.71846689750768,13.376050468876436,92.96756369319631,69.47411878456381,999.3813657437349
1,42.81012480304225,22.93976265918073,8.62739331791921,394.49676828616265,44.30623314536245,1155.8464318500378
5,34.453647425443044,58.64133472034696,12.631002764087896,223.2681050006504,40.40926765704476,823.2018795864298
21,26.38798069344997,23.677343477426085,7.7635457872139,380.151456478399,44.31875408939061,1113.0705141703256
10,37.651812444485486,25.340007385587363,11.781839529164188,129.3197093214665,41.441655316348694,866.5721808813257
15,35.169804299809236,86.5403235693419,4.886960921184378,419.6208419505714,67.5555011525324,1464.1959516530048
15,30.936031404587887,77.43691602218327,12.22713475781457,292.69594196795225,33.04566257154893,893.123085997867
0,17.96620027987954,34.77058799336686,6.025291058486531,23.522004970815118,17.07764063306907,508.2943329162973
8,39.36538761878255,66.53509799106904,8.382467421177841,269.2482407057206,70.6567543471841,1377.852459192421
5,40.98069572041874,79.60096763234117,2.6382223729524146,168.93415012417037,3.1297527045951123,612.370969225789
15,20.165060656579474,86.71929810251486,13.80649536158335,47.600893704362676,71.87533489164817,860.4295312979973
2,40.515349559312,55.123019512935976,10.521886791559126,234.70860271436496,26.324369549457614,789.7418011856112
19,41.335419330496926,87.31249080509032,12.882822287240684,169.50567448319376,19.025288132641684,799.3611890770442
3,31.48285836865548,58.088755453817114,3.1179436073314863,118.10727867178022,37.89566708472167,835.567924236855
18,34.68537108668061,71.61710316332683,1.0152653290385465,187.57856120110472,11.749996093228464,882.5761291030391
2,26.467119600434742,93.42720195688544,5.058138949665222,106.21146378699675,38.44896245622959,805.3221200823963
18,23.45374942527798,37.69638418958951,7.750280864323978,163.90978929087606,10.232172214902313,658.530013031695
19,36.65949440854934,32.639095706185856,12.035548244385529,75.36050086739847,48.34887331647991,938.9326309756581
6,40.85625447047424,45.651411873340265,5.965896232591325,60.470043306786536,17.616974940799956,587.3037429165687
19,34.62232658867242,32.3299267040232,4.049374873515873,456.80932482013066,12.999658522380697,1181.076498651916
8,30.347718319396478,41.312210427865566,5.588176686230707,453.3275845967259,57.91096298663542,1532.2734289346672
0,19.767743005325148,75.72389925279529,10.554111156917335,417.44249535830266,62.52450504506629,1291.6144348964974
7,16.603761378144544,55.81430269409654,5.0432714542652555,130.5562564140309,0.5517540855692893,548.5643418412916
6,28.370753707402393,48.12809708711764,14.687484395327123,368.42749292690934,38.76774208090187,947.4306561093715
17,16.48048691092264,47.65430039568448,2.6246863308110946,303.061823486711,7.795609004324455,958.2678719843523
7,32.08003895721676,34.58974811750399,11.29644186951004,44.59203856761279,73.86444609199067,939.2747996606314
0,26.481875739533137,53.555859071524644,8.837454185736348,451.8011604072095,68.15229295410153,1369.07641474074
10,37.71567359045908,66.84766690161322,3.496434002348126,499.03140182138037,4.972913304398496,1198.9752244801725
17,24.1694549050855,30.43661258886678,11.304204557110179,360.1862909275014,94.12505903636578,1622.435058080883
22,32.789481029022966,92.9609646102661,6.713103158367768,131.12375128147454,95.99603517046879,1300.247652643963
9,31.130505652653014,53.24608823200502,10.235974133145303,286.11660520306356,33.46716291269968,1044.4258647340555
2,15.141372765667235,91.0970687563546,9.933858677469631,72.50263609381437,13.061262305161014,443.9202881384659
6,17.17168194792931,30.09941949681389,1.6596514987209936,163.41402546161177,11.434324193967683,679.3901355206731
15,23.711046374580615,77.54119648795101,12.59974537292621,364.2828893186254,84.07205305924315,1348.3541206017092
15,41.46705243062296,66.32285379076586,10.222123595674784,164.5156314309689,45.91628890966612,866.4641010439173
19,19.41044864699336,81.5048089657528,11.708800689549971,90.65883431857456,0.9508440626230019,513.0229257575717
16,36.32682991381625,65.05084422164039,6.716487524461031,23.586169060937134,92.53520864850407,1108.885024262412
1,44.20099698456862,92.21274749321046,2.9259258255419485,294.8069140313918,59.27373260187555,1285.271899967743
0,38.717026580734654,67.01988731973933,4.893202856209972,484.9618509448529,69.0396987912796,1524.3049991266287
15,22.28836085061132,78.8453094008351,13.522038425913841,252.38384595859566,82.35539373772302,1227.6582439070298
11,42.25095781239245,85.81863294000254,14.070279027771425,122.0537315107068,81.85787006408243,1083.3920587478096
4,17.793214695251702,73.59376034078451,7.227995977909316,242.3744110285668,7.580487252033963,620.8052708025931
4,29.044258256122074,59.31774924223702,4.481933627240912,309.00018604466044,57.39922930306103,1187.858356303766
22,41.62625723179241,40.46128090725652,10.954666861627466,404.65679208355016,69.6244627842567,1327.2505567064468
8,34.237971277706094,84.0869460046752,11.489895153994125,237.2857331645517,8.562043781578165,720.5811568531814
8,27.409336941830965,56.043368951650876,12.231994461103717,103.0169910022535,22.240090719799145,689.0970124125167
2,23.784386002115063,66.55311697512943,0.46625716083743995,110.24477572450623,39.58144585165619,866.8258818659464
18,26.2529821595505,25.941990341068987,0.1460080859494972,451.86848789539476,88.65250632332176,1866.5468260708035
